gene	Acniar cell 	Alpha cell	Beta cell	Delta cell	EndoMT cell	Endothelial cell	Fibroblast	Glial cell	Macrophage	PP cell	Perivascular cell	TFF1+ ductal cell	TUBA1A+ ductal cell
CYP1A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6112773902127375	0.0
CYP1B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6867555367267423	0.0
CYP1B1-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
CYP24A1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP26B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CYP27A1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP27B1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
CYP27C1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP2S1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP2U1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP3A5	0.0	0.0	0.0	0.0	0.0	0.5225821541845134	0.0	0.35673665104029284	0.0	0.0	0.0	1.0	0.0
CYP4F11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23554728115250714	0.0	0.0	0.0	1.0	0.0
CYP4F12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CYP4F2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CYP4F3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.43248746412972516
CYP51A1-AS1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYR61	0.644215193494091	0.0	0.0	0.8157849205611654	0.0	1.0	0.0	0.0	0.0	0.0	0.6305604980858768	0.0	0.0
CYS1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYSLTR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CYSLTR2	0.0	0.0	0.0	1.0	0.6177575456999957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYTH1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5665106140483835	0.0	0.0	0.0	0.0
CYTH2	0.0	0.0	0.0	0.0	0.0	0.7757500810002198	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CYTH3	0.0	0.0	0.0	0.7342133830020834	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
CYTH4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CYTIP	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
CYTL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CYTOR	0.0	0.0	0.0	1.0	0.0	0.5272037251160387	0.0	0.0	0.4295279275006925	0.0	0.5928791193431538	0.0	0.0
CYYR1	0.0	0.2983450221562357	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
CYYR1-AS1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAAM2	1.0	0.0	0.0	0.7098185959349481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAB1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAB2	0.0	0.0	0.0	0.4173280567810518	0.0	0.33592492757550035	0.8517827776317702	0.0	1.0	0.0	0.560125835927315	0.0	0.0
DAB2IP	0.0	0.0	0.0	0.0	0.0	0.7005694835198037	0.0	0.0	0.7320702047312589	0.0	0.0	1.0	0.0
DACH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DACH2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42172356839836017	0.0	0.0	0.0
DACT1	0.0	0.0	0.0	0.6352270663776103	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
DACT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DACT3	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DACT3-AS1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9037225198800968	0.0	1.0	0.0	0.0
DAG1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAND5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DANT2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAO	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAPK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.509714788717611
DAPK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DAPK3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DAPL1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAPP1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DAW1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAZAP2	0.0	0.0	0.0	0.0	0.0	0.8749997096145191	0.9093181697536559	0.0	1.0	0.0	0.0	0.0	0.0
DBI	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DBN1	0.0	0.0	0.0	0.0	0.0	0.9781974771634886	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DBNDD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
DBP	0.0	0.7627772103473925	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCAF13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DCBLD1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8031731822374253	0.0	0.0
DCBLD2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5445451365992164	0.0	0.0
DCC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DCDC1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCDC2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCDC2C	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCHS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DCHS2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCLK1	0.0	0.5120050736729196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
DCLK3	0.0	1.0	0.0	0.975927911353748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCN	0.0	0.0	0.0	0.5353441464223868	0.5265270484300761	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
DCP1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DCST1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCSTAMP	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DCTPP1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCUN1D2-AS	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DCX	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDA1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDAH1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDAH2	0.0	0.0	0.0	0.690714120251986	0.0	0.9398544789862896	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DDC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6211332846836025
DDHD1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DDIT4	0.0	0.0	0.0	1.0	0.0	0.3854932193100968	0.0	0.0	0.0	0.0	0.523256910445222	0.0	0.0
DDIT4L	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DDR2	0.0	0.0	0.0	0.7572275403468618	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
DDX39A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DDX3X	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DDX43	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDX46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DDX5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DDX52	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDX60L	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DEC1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DEF6	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.35984636194577146	0.0	0.0	0.0	0.0	0.0
DEFB1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.5570949223162122	0.0	0.0	0.0	0.4783378435245765	0.0
DEGS1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.8324543488842088	0.0	0.0	0.0	0.0
DEGS2	0.0	0.0	0.0	0.0	0.0	0.5932209422589733	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DEK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DELE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DENND1B	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DENND1C	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DENND2A	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.695066410587367	0.0	0.0
DENND2C	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DENND2D	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DENND3	0.0	0.0	0.0	0.0	0.0	0.0	0.8554019803831673	0.0	1.0	0.0	0.0	0.0	0.0
DENND4A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DENND5A	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DENND6A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DENND6A-AS1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DENND6B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DEPDC7	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DEPP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DEPTOR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.8952316810077346
DERL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DERL3	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DESI2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DEUP1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DFFA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DGKB	0.0	1.0	0.6054796446565239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DGKD	0.0	0.643260594135849	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DGKG	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DGKH	0.0	0.0	0.0	0.9781427245893567	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DGKI	0.0	0.39987052888814817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
DGLUCY	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHCR24	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.6441461553730036	0.0	0.0	0.0	0.0	0.0
DHDH	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DHRS2	0.0	0.2902791400624728	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHRS3	0.0	0.0	0.0	0.0	0.0	0.6546317336698384	0.8036438649485218	0.0	0.9199720178180585	0.0	0.0	1.0	0.0
DHRS7	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DHRS7B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DHRSX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
DIAPH1	0.0	0.0	0.0	0.0	0.0	0.5654864051746874	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DIAPH2	0.0	0.0	0.0	0.9951487885512339	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DIAPH2-AS1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DIAPH3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DIO2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DIO3OS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
DIP2C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DIRAS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DIRAS3	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7716571582484479	0.0	0.0	0.0
DIRC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
DIRC3	0.0	0.0	0.0	0.5565344511972592	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
DIRC3-AS1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DISC1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.8168766828642162	0.0	0.0	0.0	0.0
DISP3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DKK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DKK2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DKK3	0.9383832327570835	0.0	0.0	1.0	0.981404880952055	0.0	0.0	0.0	0.0	0.0	0.8845287007092099	0.0	0.0
DKKL1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLC1	0.5897339033709722	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.554009421550924	0.0	0.0
DLEU7	0.0	0.9033423740590227	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DLEU7-AS1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DLG2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
DLG3-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
DLGAP1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLGAP1-AS1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLK1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DLL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DLX1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLX2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLX3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLX6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLX6-AS1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMC1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48277565877253303	0.0	0.0	1.0
DMKN	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DMRTA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
DMTF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DMXL2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAH10	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAH11	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAH12	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAH17	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAH2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAH3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAH5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAH6	0.0	0.9235804012029212	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAH7	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAH8	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAH9	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAI1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAI2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAJA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DNAJB11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DNAJB13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DNAJC22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
DNAJC24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DNAJC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8164979875922399	0.0	1.0	0.0	0.0
DNAJC3-DT	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAJC5B	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAJC6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DNAJC8	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7219696713118684	0.0	0.0	0.0	0.0
DNALI1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNASE1L3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DNASE2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.6036992677496251	0.0	0.0	0.0	0.0
DNER	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DNM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.8269982362424826
DNM2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DNM3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNM3OS	0.0	0.0	0.0	0.7996169082562056	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
DNMBP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DNMT1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DNPEP	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOC2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
DOCK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DOCK10	0.0	0.5213228297996857	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DOCK11	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6592309310609593	0.0	0.0
DOCK2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DOCK3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8516102063622715
DOCK4	0.0	0.0	0.0	0.0	0.0	0.0	0.8127314779394886	0.0	1.0	0.0	0.0	0.0	0.0
DOCK4-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DOCK5	0.8455735026502585	0.0	0.0	0.0	0.0	0.6881106902673516	0.7161185048700096	0.0	0.0	0.0	0.0	1.0	0.0
DOCK6	0.0	0.0	0.0	0.2644139814986628	0.810038099494273	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DOCK7	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOCK8	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DOCK9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DOK1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DOK2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DOK3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DOK5	0.0	0.0	0.0	0.0	0.0	0.6100482392954546	0.0	0.0	0.0	0.0	0.7255204826122076	1.0	0.0
DOK6	0.0	0.0	0.0	0.8226642339072017	0.0	0.0	0.0	0.0	0.0	0.5679654040201743	1.0	0.0	0.0
DOPEY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DOPEY2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DPEP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
DPEP2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
DPF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DPH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
DPH6-DT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DPM3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
DPP10	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DPP10-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
